scenario,workload,method,rho,seed,check_period_us,epsilon_us,budget_per_check,k_candidates,h_targets,migration_cost_us,service_estimate_mode,service_estimate_noise_cv,service_estimate_ewma_alpha,w2_hot_core_count,w2_hot_dispatch_prob,target_insert_policy,hybrid_pressure_ratio,hybrid_min_gain_us,target_safety_enabled,rescuable_filter_enabled,P99_us,P999_us,slo_violation_rate,total_finished,total_generated,migration_rate,invalid_migration_ratio,intra_move_rate,intra_move_count,intra_moved_work_us,steal_attempt_count,steal_success_count,stolen_task_count,proactive_intra_attempt_count,proactive_intra_success_count,invalid_intra_move_ratio,rescue_attempt_count,rescue_candidate_count,locally_doomed_count,remote_feasible_count,target_safe_count,rescue_success_count,rescue_moved_work_us,target_unsafe_reject_count,remote_infeasible_reject_count,needless_migration_count,unsaved_migration_count,beneficial_migration_count,harmful_migration_count,predicted_target_unsafe_accept_count,target_harm_watch_count,harmful_actual_count,harmful_actual_ratio,target_induced_miss_actual,beneficial_migration_ratio,useless_migration_ratio,rescue_per_migration,relief_attempt_count,relief_success_count,relief_beneficial_count,relief_useless_count,relief_moved_work_us,relief_beneficial_migration_ratio,relief_useless_migration_ratio
rescue_hybrid_w2_main,W2,L1_WorkStealing,0.9,23,1,2,1,16,4,0.5,oracle,0,0.05,4,0.5,append_tail,1.25,5,1,1,1e+04,1e+04,0.998019,1000000,1227576,0,0,0.00175142,2150,56875,2150,2150,2150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_hybrid_w2_main,W2,L1_WorkStealing,0.9,37,1,2,1,16,4,0.5,oracle,0,0.05,4,0.5,append_tail,1.25,5,1,1,1e+04,1e+04,0.999985,1000000,1230461,0,0,9.75244e-06,12,370.2,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_hybrid_w2_main,W2,L1_WorkStealing,0.9,47,1,2,1,16,4,0.5,oracle,0,0.05,4,0.5,append_tail,1.25,5,1,1,1e+04,1e+04,0.999519,1000000,1234211,0,0,0.000362985,448,12585.8,448,448,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_hybrid_w2_main,W2,L1_WorkStealing,0.9,59,1,2,1,16,4,0.5,oracle,0,0.05,4,0.5,append_tail,1.25,5,1,1,1e+04,1e+04,0.9993,1000000,1229236,0,0,0.000557257,685,20918.5,685,685,685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_hybrid_w2_main,W2,M0_IntraHostProactive,0.9,11,1,2,1,16,4,0.5,oracle,0,0.05,4,0.5,append_tail,1.25,5,1,1,1e+04,1e+04,1,1000000,1229841,0,0,0.00061634,758,19346.8,0,0,0,1633479,758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_hybrid_w2_main,W2,M0_IntraHostProactive,0.9,23,1,2,1,16,4,0.5,oracle,0,0.05,4,0.5,append_tail,1.25,5,1,1,1e+04,1e+04,1,1000000,1227598,0,0,0.00247312,3036,76655.6,0,0,0,1630840,3036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_hybrid_w2_main,W2,M0_IntraHostProactive,0.9,37,1,2,1,16,4,0.5,oracle,0,0.05,4,0.5,append_tail,1.25,5,1,1,1e+04,1e+04,1,1000000,1230547,0,0,0.000194223,239,5876.9,0,0,0,1634468,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_hybrid_w2_main,W2,M0_IntraHostProactive,0.9,47,1,2,1,16,4,0.5,oracle,0,0.05,4,0.5,append_tail,1.25,5,1,1,1e+04,1e+04,1,1000000,1234314,0,0,0.000550103,679,19070.9,0,0,0,1636926,679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_hybrid_w2_main,W2,M0_IntraHostProactive,0.9,59,1,2,1,16,4,0.5,oracle,0,0.05,4,0.5,append_tail,1.25,5,1,1,1e+04,1e+04,1,1000000,1229259,0,0,0.0012658,1556,39072.6,0,0,0,1632174,1556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_hybrid_w2_main,W2,M1_RescueSched,0.9,11,1,2,1,16,4,0.5,oracle,0,0.05,4,0.5,append_tail,1.25,5,1,1,1e+04,1e+04,0.999131,1000000,1231923,0,0,0,0,0,0,0,0,0,0,0,1634021,417228231,417215822,0,0,0,0,0,1668863288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_hybrid_w2_main,W2,M1_RescueSched,0.9,23,1,2,1,16,4,0.5,oracle,0,0.05,4,0.5,append_tail,1.25,5,1,1,1e+04,1e+04,0.994379,1000000,1232008,0,0,0.000897721,1106,26282.6,0,0,0,0,0,0,1634289,413049726,412972517,11077,1470,1106,26282.6,9607,1651878991,0,0,1106,0,0,506,0,0,0,1,0,1,0,0,0,0,0,0,0
rescue_hybrid_w2_main,W2,M1_RescueSched,0.9,37,1,2,1,16,4,0.5,oracle,0,0.05,4,0.5,append_tail,1.25,5,1,1,1e+04,1e+04,0.999968,1000000,1231709,0,0,0,0,0,0,0,0,0,0,0,1634280,418315291,418314571,0,0,0,0,0,1673258284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_hybrid_w2_main,W2,M1_RescueSched,0.9,47,1,2,1,16,4,0.5,oracle,0,0.05,4,0.5,append_tail,1.25,5,1,1,1e+04,1e+04,0.999442,1000000,1235859,0,0,0,0,0,0,0,0,0,0,0,1637188,418417213,418408308,0,0,0,0,0,1673633232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_hybrid_w2_main,W2,M1_RescueSched,0.9,59,1,2,1,16,4,0.5,oracle,0,0.05,4,0.5,append_tail,1.25,5,1,1,1e+04,1e+04,0.998304,1000000,1231559,0,0,0.000200559,247,6598.7,0,0,0,0,0,0,1633267,416323303,416297807,2067,275,247,6598.7,1792,1665189161,0,0,247,0,0,94,0,0,0,1,0,1,0,0,0,0,0,0,0
rescue_hybrid_w2_main,W2,M1_RescueSched_NoRescuable,0.9,11,1,2,1,16,4,0.5,oracle,0,0.05,4,0.5,append_tail,1.25,5,1,0,1e+04,1e+04,0.998945,1000000,1229694,0,0,0.00210052,2583,18814.3,0,0,0,0,0,0,1633231,213986864,213986864,0,327248,2583,18814.3,855620208,0,0,2583,0,0,0,874,0,0,0,0,1,0,0,0,0,0,0,0,0
rescue_hybrid_w2_main,W2,M1_RescueSched_NoRescuable,0.9,23,1,2,1,16,4,0.5,oracle,0,0.05,4,0.5,append_tail,1.25,5,1,0,1e+04,1e+04,0.996995,1000000,1227571,0,0,0.00593448,7285,56853.5,0,0,0,0,0,0,1630683,213673792,213673792,0,1011648,7285,56853.5,853683520,0,0,7285,0,0,0,2471,0,0,0,0,1,0,0,0,0,0,0,0,0
rescue_hybrid_w2_main,W2,M1_RescueSched_NoRescuable,0.9,37,1,2,1,16,4,0.5,oracle,0,0.05,4,0.5,append_tail,1.25,5,1,0,1e+04,1e+04,0.999965,1000000,1230464,0,0,4.79494e-05,59,418.9,0,0,0,0,0,0,1634454,215081808,215081808,0,8160,59,418.9,860319072,0,0,59,0,0,0,26,0,0,0,0,1,0,0,0,0,0,0,0,0
rescue_hybrid_w2_main,W2,M1_RescueSched_NoRescuable,0.9,47,1,2,1,16,4,0.5,oracle,0,0.05,4,0.5,append_tail,1.25,5,1,0,1e+04,1e+04,0.999289,1000000,1234219,0,0,0.00131743,1626,12494.6,0,0,0,0,0,0,1636909,198423216,198423216,0,202896,1626,12494.6,793489968,0,0,1626,0,0,0,574,0,0,0,0,1,0,0,0,0,0,0,0,0
rescue_hybrid_w2_main,W2,M1_RescueSched_NoRescuable,0.9,59,1,2,1,16,4,0.5,oracle,0,0.05,4,0.5,append_tail,1.25,5,1,0,1e+04,1e+04,0.998873,1000000,1229234,0,0,0.00224611,2761,20743.1,0,0,0,0,0,0,1632178,174477152,174477152,0,297280,2761,20743.1,697611328,0,0,2761,0,0,0,931,0,0,0,0,1,0,0,0,0,0,0,0,0
rescue_hybrid_w2_main,W2,M1_RescueSched_Hybrid,0.9,11,1,2,1,16,4,0.5,oracle,0,0.05,4,0.5,append_tail,1.25,5,1,1,1e+04,1e+04,0.999123,1000000,1231718,0,0,0,0,0,0,0,0,0,0,0,1634109,417239675,417227244,0,0,0,0,0,1668908976,0,0,0,0,0,0,0,0,0,0,0,0,1634109,0,0,0,0,0,0
rescue_hybrid_w2_main,W2,M1_RescueSched_Hybrid,0.9,23,1,2,1,16,4,0.5,oracle,0,0.05,4,0.5,append_tail,1.25,5,1,1,1e+04,1e+04,0.994379,1000000,1231981,0,0,0.000897741,1106,26282.6,0,0,0,0,0,0,1634247,413038974,412961765,11077,1470,1106,26282.6,9607,1651835983,0,0,1106,0,0,506,0,0,0,1,0,1,1633141,0,0,0,0,0,0
rescue_hybrid_w2_main,W2,M1_RescueSched_Hybrid,0.9,37,1,2,1,16,4,0.5,oracle,0,0.05,4,0.5,append_tail,1.25,5,1,1,1e+04,1e+04,0.999972,1000000,1231588,0,0,0,0,0,0,0,0,0,0,0,1634268,418317719,418317119,0,0,0,0,0,1673268476,0,0,0,0,0,0,0,0,0,0,0,0,1634268,0,0,0,0,0,0
rescue_hybrid_w2_main,W2,M1_RescueSched_Hybrid,0.9,47,1,2,1,16,4,0.5,oracle,0,0.05,4,0.5,append_tail,1.25,5,1,1,1e+04,1e+04,0.99944,1000000,1235860,0,0,0,0,0,0,0,0,0,0,0,1637194,418417249,418408372,0,0,0,0,0,1673633488,0,0,0,0,0,0,0,0,0,0,0,0,1637194,0,0,0,0,0,0
rescue_hybrid_w2_main,W2,M1_RescueSched_Hybrid,0.9,59,1,2,1,16,4,0.5,oracle,0,0.05,4,0.5,append_tail,1.25,5,1,1,1e+04,1e+04,0.998308,1000000,1231270,0,0,0.000181926,224,5295.4,0,0,0,0,0,0,1633400,416365407,416341201,1938,258,224,5295.4,1680,1665362866,0,0,224,0,0,82,0,0,0,1,0,1,1633176,0,0,0,0,0,0
