scenario,workload,method,rho,seed,check_period_us,epsilon_us,budget_per_check,k_candidates,h_targets,migration_cost_us,service_estimate_mode,service_estimate_noise_cv,service_estimate_ewma_alpha,w2_hot_core_count,w2_hot_dispatch_prob,target_insert_policy,hybrid_pressure_ratio,hybrid_min_gain_us,target_safety_enabled,rescuable_filter_enabled,P99_us,P999_us,slo_violation_rate,total_finished,total_generated,migration_rate,invalid_migration_ratio,intra_move_rate,intra_move_count,intra_moved_work_us,steal_attempt_count,steal_success_count,stolen_task_count,proactive_intra_attempt_count,proactive_intra_success_count,invalid_intra_move_ratio,rescue_attempt_count,rescue_candidate_count,locally_doomed_count,remote_feasible_count,target_safe_count,rescue_success_count,rescue_moved_work_us,target_unsafe_reject_count,remote_infeasible_reject_count,needless_migration_count,unsaved_migration_count,beneficial_migration_count,harmful_migration_count,predicted_target_unsafe_accept_count,target_harm_watch_count,harmful_actual_count,harmful_actual_ratio,target_induced_miss_actual,beneficial_migration_ratio,useless_migration_ratio,rescue_per_migration,relief_attempt_count,relief_success_count,relief_beneficial_count,relief_useless_count,relief_moved_work_us,relief_beneficial_migration_ratio,relief_useless_migration_ratio
rescue_w2_boundary,W2,M0_IntraHostProactive,0.7,11,1,2,1,16,4,0.5,oracle,0,0.05,2,0.5,append_tail,1.25,5,1,1,340,518,0.132165,1000000,1200048,0,0,0.439993,528013,1.13425e+07,0,0,0,2053756,528013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M0_IntraHostProactive,0.7,23,1,2,1,16,4,0.5,oracle,0,0.05,2,0.5,append_tail,1.25,5,1,1,330,484,0.14217,1000000,1200037,0,0,0.443427,532129,1.15009e+07,0,0,0,2046454,532129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M0_IntraHostProactive,0.7,37,1,2,1,16,4,0.5,oracle,0,0.05,2,0.5,append_tail,1.25,5,1,1,262,446,0.121056,1000000,1200013,0,0,0.436349,523624,1.11707e+07,0,0,0,2056498,523624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M1_RescueSched,0.7,11,1,2,1,16,4,0.5,oracle,0,0.05,2,0.5,append_tail,1.25,5,1,1,7.23e+03,1e+04,0.135786,1000000,1200032,0,0,0.318989,382797,6.28055e+06,0,0,0,0,0,0,2053721,53766251,45930798,1818030,1671845,382797,6.28055e+06,146185,181905162,0,0,382790,0,0,88992,0,0,0,0.999982,0,0.999982,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M1_RescueSched,0.7,23,1,2,1,16,4,0.5,oracle,0,0.05,2,0.5,append_tail,1.25,5,1,1,8.19e+03,1e+04,0.155204,1000000,1200392,0,0,0.311448,373860,6.1258e+06,0,0,0,0,0,0,2045251,62255111,54543350,1775419,1623376,373860,6.1258e+06,152043,216397981,0,0,373853,0,0,88787,0,0,0,0.999981,0,0.999981,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M1_RescueSched,0.7,37,1,2,1,16,4,0.5,oracle,0,0.05,2,0.5,append_tail,1.25,5,1,1,5.6e+03,1e+04,0.120632,1000000,1200014,0,0,0.324476,389376,6.41931e+06,0,0,0,0,0,0,2056496,46527145,38526108,1868496,1705428,389376,6.41931e+06,163068,152235936,0,0,389375,0,0,92208,0,0,0,0.999997,0,0.999997,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M1_RescueSched_NoTargetSafety,0.7,11,1,2,1,16,4,0.5,oracle,0,0.05,2,0.5,append_tail,1.25,5,0,1,7.22e+03,1e+04,0.135855,1000000,1200046,0,0,0.31957,383499,6.32334e+06,0,0,0,0,0,0,2053744,53618100,45724506,1665584,1654221,383499,6.32334e+06,0,181232440,0,0,383490,0,3970,88878,0,0,0,0.999977,0,0.999977,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M1_RescueSched_NoTargetSafety,0.7,23,1,2,1,16,4,0.5,oracle,0,0.05,2,0.5,append_tail,1.25,5,0,1,8.04e+03,1e+04,0.151951,1000000,1200381,0,0,0.31372,376584,6.22846e+06,0,0,0,0,0,0,2045388,60491833,52646633,1626508,1613845,376584,6.22846e+06,0,208960024,0,0,376573,0,4385,90337,0,0,0,0.999971,0,0.999971,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M1_RescueSched_NoTargetSafety,0.7,37,1,2,1,16,4,0.5,oracle,0,0.05,2,0.5,append_tail,1.25,5,0,1,5.43e+03,1e+04,0.116275,1000000,1200014,0,0,0.327656,393192,6.50711e+06,0,0,0,0,0,0,2056493,44594991,36463121,1711788,1698040,393192,6.50711e+06,0,144140696,0,0,393191,0,4559,94126,0,0,0,0.999997,0,0.999997,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M1_RescueSched_NoRescuable,0.7,11,1,2,1,16,4,0.5,oracle,0,0.05,2,0.5,append_tail,1.25,5,1,0,274,808,0.113973,1000000,1200047,0,0,0.439761,527734,1.64798e+07,0,0,0,0,0,0,2053753,6985625,5163630,5477084,4904832,527734,1.64798e+07,18054560,0,169236,46543,311930,0,0,139571,0,0,0,0.591074,0.408878,0.591074,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M1_RescueSched_NoRescuable,0.7,23,1,2,1,16,4,0.5,oracle,0,0.05,2,0.5,append_tail,1.25,5,1,0,276,784,0.120423,1000000,1200038,0,0,0.439724,527685,1.64041e+07,0,0,0,0,0,0,2046481,7457881,5649908,5780378,5032681,527685,1.64041e+07,19865467,0,167460,48698,311500,0,0,141527,0,0,0,0.590314,0.409635,0.590314,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M1_RescueSched_NoRescuable,0.7,37,1,2,1,16,4,0.5,oracle,0,0.05,2,0.5,append_tail,1.25,5,1,0,236,546,0.104342,1000000,1200011,0,0,0.441513,529821,1.65141e+07,0,0,0,0,0,0,2056500,6153681,4286933,5546103,4689609,529821,1.65141e+07,14825703,0,170933,42560,316321,0,0,140413,0,0,0,0.597034,0.402953,0.597034,0,0,0,0,0,0,0
rescue_w2_boundary,W2,L1_WorkStealing,0.8,11,1,2,1,16,4,0.5,oracle,0,0.05,2,0.5,append_tail,1.25,5,1,1,1.26e+03,2.91e+03,0.395274,1000000,1200012,0,0,0.323763,388520,1.24301e+07,475693,388520,388520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_w2_boundary,W2,L1_WorkStealing,0.8,23,1,2,1,16,4,0.5,oracle,0,0.05,2,0.5,append_tail,1.25,5,1,1,1.72e+03,3.49e+03,0.411645,1000000,1200153,0,0,0.317021,380474,1.20838e+07,465984,380474,380474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_w2_boundary,W2,L1_WorkStealing,0.8,37,1,2,1,16,4,0.5,oracle,0,0.05,2,0.5,append_tail,1.25,5,1,1,1.35e+03,2.69e+03,0.407762,1000000,1200045,0,0,0.320519,384637,1.2274e+07,468640,384637,384637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M0_IntraHostProactive,0.8,11,1,2,1,16,4,0.5,oracle,0,0.05,2,0.5,append_tail,1.25,5,1,1,798,1.18e+03,0.361295,1000000,1200014,0,0,0.54104,649256,1.49056e+07,0,0,0,1795020,649256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M0_IntraHostProactive,0.8,23,1,2,1,16,4,0.5,oracle,0,0.05,2,0.5,append_tail,1.25,5,1,1,964,1.44e+03,0.385549,1000000,1200142,0,0,0.540674,648885,1.49547e+07,0,0,0,1790190,648885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M0_IntraHostProactive,0.8,37,1,2,1,16,4,0.5,oracle,0,0.05,2,0.5,append_tail,1.25,5,1,1,802,1.2e+03,0.3796,1000000,1200021,0,0,0.54596,655164,1.50412e+07,0,0,0,1787479,655164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M1_RescueSched,0.8,11,1,2,1,16,4,0.5,oracle,0,0.05,2,0.5,append_tail,1.25,5,1,1,1e+04,1e+04,0.394502,1000000,1201578,0,0,0.248819,298975,5.70166e+06,0,0,0,0,0,0,1797079,141248440,133381830,1945992,1162322,298975,5.70166e+06,783670,531581328,0,0,298972,0,0,161582,0,0,0,0.99999,0,0.99999,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M1_RescueSched,0.8,23,1,2,1,16,4,0.5,oracle,0,0.05,2,0.5,append_tail,1.25,5,1,1,1e+04,1e+04,0.436284,1000000,1201683,0,0,0.228121,274129,5.26058e+06,0,0,0,0,0,0,1791932,158179837,150921463,1858290,1041220,274129,5.26058e+06,817070,601827562,0,0,274128,0,0,145880,0,0,0,0.999996,0,0.999996,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M1_RescueSched,0.8,37,1,2,1,16,4,0.5,oracle,0,0.05,2,0.5,append_tail,1.25,5,1,1,1e+04,1e+04,0.457713,1000000,1200984,0,0,0.219909,264107,5.08578e+06,0,0,0,0,0,0,1786518,167216903,160151932,1833770,987045,264107,5.08578e+06,846725,638773958,0,0,264102,0,0,145337,0,0,0,0.999981,0,0.999981,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M1_RescueSched_NoTargetSafety,0.8,11,1,2,1,16,4,0.5,oracle,0,0.05,2,0.5,append_tail,1.25,5,0,1,1e+04,1e+04,0.392707,1000000,1201511,0,0,0.253117,304123,5.99024e+06,0,0,0,0,0,0,1796914,140468055,132182131,1143121,1100856,304123,5.99024e+06,0,527585403,0,0,304118,0,19219,163139,0,0,0,0.999984,0,0.999984,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M1_RescueSched_NoTargetSafety,0.8,23,1,2,1,16,4,0.5,oracle,0,0.05,2,0.5,append_tail,1.25,5,0,1,1e+04,1e+04,0.430263,1000000,1201674,0,0,0.235058,282463,5.63154e+06,0,0,0,0,0,0,1792042,155606567,147850150,1037548,995767,282463,5.63154e+06,0,590363052,0,0,282459,0,19847,149905,0,0,0,0.999986,0,0.999986,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M1_RescueSched_NoTargetSafety,0.8,37,1,2,1,16,4,0.5,oracle,0,0.05,2,0.5,append_tail,1.25,5,0,1,1e+04,1e+04,0.45009,1000000,1200924,0,0,0.227599,273329,5.50865e+06,0,0,0,0,0,0,1786407,163307240,155693240,987634,946113,273329,5.50865e+06,0,621785326,0,0,273327,0,20002,148927,0,0,0,0.999993,0,0.999993,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M1_RescueSched_NoRescuable,0.8,11,1,2,1,16,4,0.5,oracle,0,0.05,2,0.5,append_tail,1.25,5,1,0,892,2.51e+03,0.31035,1000000,1200012,0,0,0.421481,505782,1.44572e+07,0,0,0,0,0,0,1795019,24471707,21366722,8549803,7859782,505782,1.44572e+07,81160974,0,130712,102334,272730,0,0,245128,0,0,0,0.539224,0.460764,0.539224,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M1_RescueSched_NoRescuable,0.8,23,1,2,1,16,4,0.5,oracle,0,0.05,2,0.5,append_tail,1.25,5,1,0,1.3e+03,3.12e+03,0.330316,1000000,1200126,0,0,0.415093,498164,1.41052e+07,0,0,0,0,0,0,1790166,26450301,23408984,8351741,8144833,498164,1.41052e+07,88984575,0,126171,108905,263070,0,0,240826,0,0,0,0.528079,0.471885,0.528079,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M1_RescueSched_NoRescuable,0.8,37,1,2,1,16,4,0.5,oracle,0,0.05,2,0.5,append_tail,1.25,5,1,0,998,2.36e+03,0.323282,1000000,1200036,0,0,0.423585,508317,1.43939e+07,0,0,0,0,0,0,1787515,26178136,22851434,8688808,8471186,508317,1.43939e+07,86730262,0,128847,110485,268966,0,0,255890,0,0,0,0.52913,0.470832,0.52913,0,0,0,0,0,0,0
rescue_w2_boundary,W2,L1_WorkStealing,0.85,11,1,2,1,16,4,0.5,oracle,0,0.05,2,0.5,append_tail,1.25,5,1,1,3.64e+03,8.66e+03,0.648858,1000000,1200140,0,0,0.198111,237761,7.86272e+06,267911,237761,237761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_w2_boundary,W2,L1_WorkStealing,0.85,23,1,2,1,16,4,0.5,oracle,0,0.05,2,0.5,append_tail,1.25,5,1,1,2.78e+03,4.2e+03,0.621115,1000000,1200300,0,0,0.210859,253094,8.34351e+06,288360,253094,253094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_w2_boundary,W2,L1_WorkStealing,0.85,37,1,2,1,16,4,0.5,oracle,0,0.05,2,0.5,append_tail,1.25,5,1,1,2.36e+03,4.11e+03,0.616825,1000000,1200015,0,0,0.213094,255716,8.40507e+06,291251,255716,255716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M0_IntraHostProactive,0.85,11,1,2,1,16,4,0.5,oracle,0,0.05,2,0.5,append_tail,1.25,5,1,1,1.73e+03,6.93e+03,0.667429,1000000,1200145,0,0,0.580118,696226,1.70255e+07,0,0,0,1687714,696226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M0_IntraHostProactive,0.85,23,1,2,1,16,4,0.5,oracle,0,0.05,2,0.5,append_tail,1.25,5,1,1,1.37e+03,3.78e+03,0.635106,1000000,1200298,0,0,0.59052,708800,1.72647e+07,0,0,0,1696438,708800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M0_IntraHostProactive,0.85,37,1,2,1,16,4,0.5,oracle,0,0.05,2,0.5,append_tail,1.25,5,1,1,1.12e+03,2.41e+03,0.630852,1000000,1200015,0,0,0.599201,719050,1.74564e+07,0,0,0,1692319,719050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M1_RescueSched,0.85,11,1,2,1,16,4,0.5,oracle,0,0.05,2,0.5,append_tail,1.25,5,1,1,1e+04,1e+04,0.772029,1000000,1204694,0,0,0.0903308,108821,2.57525e+06,0,0,0,0,0,0,1689733,288877292,285156832,1376771,303088,108821,2.57525e+06,1073683,1139250557,0,0,108820,0,0,78498,0,0,0,0.999991,0,0.999991,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M1_RescueSched,0.85,23,1,2,1,16,4,0.5,oracle,0,0.05,2,0.5,append_tail,1.25,5,1,1,1e+04,1e+04,0.694639,1000000,1204209,0,0,0.124982,150505,3.51227e+06,0,0,0,0,0,0,1700107,250345912,245343699,1853743,475089,150505,3.51227e+06,1378654,979521053,0,0,150504,0,0,109275,0,0,0,0.999993,0,0.999993,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M1_RescueSched,0.85,37,1,2,1,16,4,0.5,oracle,0,0.05,2,0.5,append_tail,1.25,5,1,1,1e+04,1e+04,0.732833,1000000,1201665,0,0,0.106787,128322,2.99795e+06,0,0,0,0,0,0,1691939,269657898,265321644,1599851,378071,128322,2.99795e+06,1221780,1059686725,0,0,128317,0,0,92629,0,0,0,0.999961,0,0.999961,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M1_RescueSched_NoTargetSafety,0.85,11,1,2,1,16,4,0.5,oracle,0,0.05,2,0.5,append_tail,1.25,5,0,1,1e+04,1e+04,0.77452,1000000,1204693,0,0,0.09419,113470,3.03643e+06,0,0,0,0,0,0,1689741,289428641,285199095,289218,251757,113470,3.03643e+06,0,1140507162,0,0,113469,0,21784,72800,0,0,0,0.999991,0,0.999991,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M1_RescueSched_NoTargetSafety,0.85,23,1,2,1,16,4,0.5,oracle,0,0.05,2,0.5,append_tail,1.25,5,0,1,1e+04,1e+04,0.699145,1000000,1204160,0,0,0.12873,155011,4.0471e+06,0,0,0,0,0,0,1700064,251207349,245603904,445234,396373,155011,4.0471e+06,0,981970382,0,0,155010,0,27227,101762,0,0,0,0.999994,0,0.999994,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M1_RescueSched_NoTargetSafety,0.85,37,1,2,1,16,4,0.5,oracle,0,0.05,2,0.5,append_tail,1.25,5,0,1,1e+04,1e+04,0.734782,1000000,1201670,0,0,0.111583,134086,3.53601e+06,0,0,0,0,0,0,1692048,269195004,264267557,361916,317875,134086,3.53601e+06,0,1056708312,0,0,134085,0,24999,86447,0,0,0,0.999993,0,0.999993,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M1_RescueSched_NoRescuable,0.85,11,1,2,1,16,4,0.5,oracle,0,0.05,2,0.5,append_tail,1.25,5,1,0,3.35e+03,8.2e+03,0.576189,1000000,1200090,0,0,0.325018,390051,9.51313e+06,0,0,0,0,0,0,1687715,63603825,60344753,9833598,11118475,390051,9.51313e+06,234130477,0,71559,145965,172511,0,0,255901,0,0,0,0.442278,0.557681,0.442278,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M1_RescueSched_NoRescuable,0.85,23,1,2,1,16,4,0.5,oracle,0,0.05,2,0.5,append_tail,1.25,5,1,0,2.5e+03,4.03e+03,0.544296,1000000,1200224,0,0,0.337835,405478,1.00613e+07,0,0,0,0,0,0,1696444,59377231,55969218,10141202,10911450,405478,1.00613e+07,217072414,0,77706,142536,185228,0,0,261590,0,0,0,0.456814,0.543166,0.456814,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M1_RescueSched_NoRescuable,0.85,37,1,2,1,16,4,0.5,oracle,0,0.05,2,0.5,append_tail,1.25,5,1,0,2.04e+03,3.7e+03,0.541691,1000000,1200015,0,0,0.340172,408211,1.01689e+07,0,0,0,0,0,0,1692329,57770238,54392623,9858798,10718271,408211,1.01689e+07,210851057,0,78851,143323,186025,0,0,262474,0,0,0,0.455708,0.544263,0.455708,0,0,0,0,0,0,0
rescue_w2_boundary,W2,L1_WorkStealing,0.9,11,1,2,1,16,4,0.5,oracle,0,0.05,2,0.5,append_tail,1.25,5,1,1,1e+04,1e+04,0.998413,1000000,1229766,0,0,0.00137831,1695,45379.5,1695,1695,1695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_w2_boundary,W2,L1_WorkStealing,0.9,23,1,2,1,16,4,0.5,oracle,0,0.05,2,0.5,append_tail,1.25,5,1,1,1e+04,1e+04,0.996914,1000000,1227695,0,0,0.0028077,3447,88123.7,3447,3447,3447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_w2_boundary,W2,L1_WorkStealing,0.9,37,1,2,1,16,4,0.5,oracle,0,0.05,2,0.5,append_tail,1.25,5,1,1,1e+04,1e+04,0.999224,1000000,1230506,0,0,0.000725718,893,24390.3,893,893,893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M0_IntraHostProactive,0.9,11,1,2,1,16,4,0.5,oracle,0,0.05,2,0.5,append_tail,1.25,5,1,1,1e+04,1e+04,1,1000000,1229791,0,0,0.00216541,2663,69447.3,0,0,0,1633234,2663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M0_IntraHostProactive,0.9,23,1,2,1,16,4,0.5,oracle,0,0.05,2,0.5,append_tail,1.25,5,1,1,1e+04,1e+04,1,1000000,1227754,0,0,0.00490571,6023,160088,0,0,0,1631050,6023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M0_IntraHostProactive,0.9,37,1,2,1,16,4,0.5,oracle,0,0.05,2,0.5,append_tail,1.25,5,1,1,1e+04,1e+04,1,1000000,1230574,0,0,0.00136115,1675,45807.5,0,0,0,1634463,1675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M1_RescueSched,0.9,11,1,2,1,16,4,0.5,oracle,0,0.05,2,0.5,append_tail,1.25,5,1,1,1e+04,1e+04,0.995996,1000000,1234233,0,0,0.000423745,523,13688.3,0,0,0,0,0,0,1636446,414685215,414627709,5839,690,523,13688.3,5149,1658504997,0,0,523,0,0,260,0,0,0,1,0,1,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M1_RescueSched,0.9,23,1,2,1,16,4,0.5,oracle,0,0.05,2,0.5,append_tail,1.25,5,1,1,1e+04,1e+04,0.990681,1000000,1233825,0,0,0.00154722,1909,49463.9,0,0,0,0,0,0,1636555,409861153,409726310,22171,2657,1909,49463.9,19514,1638883069,0,0,1909,0,0,995,0,0,0,1,0,1,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M1_RescueSched,0.9,37,1,2,1,16,4,0.5,oracle,0,0.05,2,0.5,append_tail,1.25,5,1,1,1e+04,1e+04,0.998487,1000000,1233522,0,0,2.43206e-06,3,306.3,0,0,0,0,0,0,1635766,416866185,416845897,36,3,3,306.3,33,1667383552,0,0,3,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M1_RescueSched_NoTargetSafety,0.9,11,1,2,1,16,4,0.5,oracle,0,0.05,2,0.5,append_tail,1.25,5,0,1,1e+04,1e+04,0.995996,1000000,1234117,0,0,0.000456197,563,18152.3,0,0,0,0,0,0,1636412,414657751,414595402,672,489,563,18152.3,0,1658380936,0,0,563,0,156,277,0,0,0,1,0,1,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M1_RescueSched_NoTargetSafety,0.9,23,1,2,1,16,4,0.5,oracle,0,0.05,2,0.5,append_tail,1.25,5,0,1,1e+04,1e+04,0.990656,1000000,1233779,0,0,0.00169236,2088,63749.8,0,0,0,0,0,0,1636546,409582562,409430819,2661,1989,2088,63749.8,0,1637720615,0,0,2088,0,569,838,0,0,0,1,0,1,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M1_RescueSched_NoTargetSafety,0.9,37,1,2,1,16,4,0.5,oracle,0,0.05,2,0.5,append_tail,1.25,5,0,1,1e+04,1e+04,0.998403,1000000,1233472,0,0,4.13467e-05,51,2832.1,0,0,0,0,0,0,1635693,416681257,416656946,52,31,51,2832.1,0,1666627732,0,0,51,0,21,28,0,0,0,1,0,1,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M1_RescueSched_NoRescuable,0.9,11,1,2,1,16,4,0.5,oracle,0,0.05,2,0.5,append_tail,1.25,5,1,0,1e+04,1e+04,0.997477,1000000,1229782,0,0,0.00484883,5963,44997.3,0,0,0,0,0,0,1633187,199992304,199992304,0,742080,5963,44997.3,799227136,0,0,5963,0,0,0,2085,0,0,0,0,1,0,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M1_RescueSched_NoRescuable,0.9,23,1,2,1,16,4,0.5,oracle,0,0.05,2,0.5,append_tail,1.25,5,1,0,1e+04,1e+04,0.995103,1000000,1227696,0,0,0.00928324,11397,88233.7,0,0,0,0,0,0,1631016,193059616,193059616,0,1323488,11397,88233.7,770914976,0,0,11397,0,0,0,4029,0,0,0,0,1,0,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M1_RescueSched_NoRescuable,0.9,37,1,2,1,16,4,0.5,oracle,0,0.05,2,0.5,append_tail,1.25,5,1,0,1e+04,1e+04,0.998804,1000000,1230527,0,0,0.00262083,3225,24512.5,0,0,0,0,0,0,1634337,223190416,223190416,0,411536,3225,24512.5,892350128,0,0,3225,0,0,0,1016,0,0,0,0,1,0,0,0,0,0,0,0,0
rescue_w2_boundary,W2,L1_WorkStealing,0.7,11,1,2,1,16,4,0.5,oracle,0,0.05,2,0.7,append_tail,1.25,5,1,1,416,958,0.187091,1000000,1200047,0,0,0.42335,508040,1.51215e+07,702913,508040,508040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_w2_boundary,W2,L1_WorkStealing,0.7,23,1,2,1,16,4,0.5,oracle,0,0.05,2,0.7,append_tail,1.25,5,1,1,420,906,0.195306,1000000,1200050,0,0,0.423202,507864,1.51611e+07,699234,507864,507864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_w2_boundary,W2,L1_WorkStealing,0.7,37,1,2,1,16,4,0.5,oracle,0,0.05,2,0.7,append_tail,1.25,5,1,1,316,716,0.177679,1000000,1200012,0,0,0.424354,509230,1.51471e+07,707840,509230,509230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M0_IntraHostProactive,0.7,11,1,2,1,16,4,0.5,oracle,0,0.05,2,0.7,append_tail,1.25,5,1,1,340,518,0.131769,1000000,1200049,0,0,0.444564,533498,1.14901e+07,0,0,0,2053750,533498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M0_IntraHostProactive,0.7,23,1,2,1,16,4,0.5,oracle,0,0.05,2,0.7,append_tail,1.25,5,1,1,330,482,0.141626,1000000,1200036,0,0,0.448242,537907,1.16514e+07,0,0,0,2046451,537907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M0_IntraHostProactive,0.7,37,1,2,1,16,4,0.5,oracle,0,0.05,2,0.7,append_tail,1.25,5,1,1,262,446,0.121178,1000000,1200013,0,0,0.440998,529203,1.13108e+07,0,0,0,2056502,529203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M1_RescueSched,0.7,11,1,2,1,16,4,0.5,oracle,0,0.05,2,0.7,append_tail,1.25,5,1,1,1e+04,1e+04,0.178573,1000000,1200187,0,0,0.304398,365334,6.01834e+06,0,0,0,0,0,0,2054032,73251656,65999240,1662514,1587846,365334,6.01834e+06,74668,262334446,0,0,365331,0,0,81232,0,0,0,0.999992,0,0.999992,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M1_RescueSched,0.7,23,1,2,1,16,4,0.5,oracle,0,0.05,2,0.7,append_tail,1.25,5,1,1,1e+04,1e+04,0.200124,1000000,1200718,0,0,0.297062,356688,5.91657e+06,0,0,0,0,0,0,2044746,82240583,75080814,1620754,1540054,356688,5.91657e+06,80700,298702502,0,0,356688,0,0,81767,0,0,0,1,0,1,0,0,0,0,0,0,0
