source,scenario,workload,rho,method,service_estimate_mode,migration_cost_us,w2_hot_core_count,w2_hot_dispatch_prob,target_insert_policy,metric,n,mean,median,ci95_low,ci95_high
w2_boundary,rescue_w2_boundary,W2,0.9,M0_IntraHostProactive,oracle,0.5,4,0.3,append_tail,rescue_per_migration,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.9,M0_IntraHostProactive,oracle,0.5,4,0.3,append_tail,predicted_target_unsafe_accept_count,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.9,M0_IntraHostProactive,oracle,0.5,4,0.3,append_tail,harmful_actual_count,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.9,M0_IntraHostProactive,oracle,0.5,4,0.3,append_tail,target_induced_miss_actual,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.9,M1_RescueSched,oracle,0.5,4,0.3,append_tail,P99_us,3,10000,10000,10000,10000
w2_boundary,rescue_w2_boundary,W2,0.9,M1_RescueSched,oracle,0.5,4,0.3,append_tail,P999_us,3,10000,10000,10000,10000
w2_boundary,rescue_w2_boundary,W2,0.9,M1_RescueSched,oracle,0.5,4,0.3,append_tail,slo_violation_rate,3,0.999453,0.999773,0.997571,1.001335
w2_boundary,rescue_w2_boundary,W2,0.9,M1_RescueSched,oracle,0.5,4,0.3,append_tail,intra_move_rate,3,0.000028,0,-0.000092,0.000148
w2_boundary,rescue_w2_boundary,W2,0.9,M1_RescueSched,oracle,0.5,4,0.3,append_tail,beneficial_migration_ratio,3,0.333333,0,-1.101,1.767667
w2_boundary,rescue_w2_boundary,W2,0.9,M1_RescueSched,oracle,0.5,4,0.3,append_tail,useless_migration_ratio,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.9,M1_RescueSched,oracle,0.5,4,0.3,append_tail,rescue_per_migration,3,0.333333,0,-1.101,1.767667
w2_boundary,rescue_w2_boundary,W2,0.9,M1_RescueSched,oracle,0.5,4,0.3,append_tail,predicted_target_unsafe_accept_count,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.9,M1_RescueSched,oracle,0.5,4,0.3,append_tail,harmful_actual_count,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.9,M1_RescueSched,oracle,0.5,4,0.3,append_tail,target_induced_miss_actual,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.9,M1_RescueSched_NoRescuable,oracle,0.5,4,0.3,append_tail,P99_us,3,10000,10000,10000,10000
w2_boundary,rescue_w2_boundary,W2,0.9,M1_RescueSched_NoRescuable,oracle,0.5,4,0.3,append_tail,P999_us,3,10000,10000,10000,10000
w2_boundary,rescue_w2_boundary,W2,0.9,M1_RescueSched_NoRescuable,oracle,0.5,4,0.3,append_tail,slo_violation_rate,3,0.999604,0.999804,0.998301,1.000908
w2_boundary,rescue_w2_boundary,W2,0.9,M1_RescueSched_NoRescuable,oracle,0.5,4,0.3,append_tail,intra_move_rate,3,0.000748,0.000372,-0.001713,0.003208
w2_boundary,rescue_w2_boundary,W2,0.9,M1_RescueSched_NoRescuable,oracle,0.5,4,0.3,append_tail,beneficial_migration_ratio,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.9,M1_RescueSched_NoRescuable,oracle,0.5,4,0.3,append_tail,useless_migration_ratio,3,0.666667,1,-0.767667,2.101
w2_boundary,rescue_w2_boundary,W2,0.9,M1_RescueSched_NoRescuable,oracle,0.5,4,0.3,append_tail,rescue_per_migration,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.9,M1_RescueSched_NoRescuable,oracle,0.5,4,0.3,append_tail,predicted_target_unsafe_accept_count,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.9,M1_RescueSched_NoRescuable,oracle,0.5,4,0.3,append_tail,harmful_actual_count,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.9,M1_RescueSched_NoRescuable,oracle,0.5,4,0.3,append_tail,target_induced_miss_actual,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.9,M1_RescueSched_NoTargetSafety,oracle,0.5,4,0.3,append_tail,P99_us,3,10000,10000,10000,10000
w2_boundary,rescue_w2_boundary,W2,0.9,M1_RescueSched_NoTargetSafety,oracle,0.5,4,0.3,append_tail,P999_us,3,10000,10000,10000,10000
w2_boundary,rescue_w2_boundary,W2,0.9,M1_RescueSched_NoTargetSafety,oracle,0.5,4,0.3,append_tail,slo_violation_rate,3,0.999458,0.999771,0.997598,1.001318
w2_boundary,rescue_w2_boundary,W2,0.9,M1_RescueSched_NoTargetSafety,oracle,0.5,4,0.3,append_tail,intra_move_rate,3,0.000031,0,-0.000104,0.000167
w2_boundary,rescue_w2_boundary,W2,0.9,M1_RescueSched_NoTargetSafety,oracle,0.5,4,0.3,append_tail,beneficial_migration_ratio,3,0.333333,0,-1.101,1.767667
w2_boundary,rescue_w2_boundary,W2,0.9,M1_RescueSched_NoTargetSafety,oracle,0.5,4,0.3,append_tail,useless_migration_ratio,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.9,M1_RescueSched_NoTargetSafety,oracle,0.5,4,0.3,append_tail,rescue_per_migration,3,0.333333,0,-1.101,1.767667
w2_boundary,rescue_w2_boundary,W2,0.9,M1_RescueSched_NoTargetSafety,oracle,0.5,4,0.3,append_tail,predicted_target_unsafe_accept_count,3,10.333333,0,-34.131,54.797667
w2_boundary,rescue_w2_boundary,W2,0.9,M1_RescueSched_NoTargetSafety,oracle,0.5,4,0.3,append_tail,harmful_actual_count,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.9,M1_RescueSched_NoTargetSafety,oracle,0.5,4,0.3,append_tail,target_induced_miss_actual,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.7,L1_WorkStealing,oracle,0.5,4,0.5,append_tail,P99_us,3,389.333333,422,240.07994,538.586727
w2_boundary,rescue_w2_boundary,W2,0.7,L1_WorkStealing,oracle,0.5,4,0.5,append_tail,P999_us,3,787.333333,806,565.053313,1010
w2_boundary,rescue_w2_boundary,W2,0.7,L1_WorkStealing,oracle,0.5,4,0.5,append_tail,slo_violation_rate,3,0.182185,0.182281,0.161778,0.202592
w2_boundary,rescue_w2_boundary,W2,0.7,L1_WorkStealing,oracle,0.5,4,0.5,append_tail,intra_move_rate,3,0.402161,0.402041,0.397046,0.407277
w2_boundary,rescue_w2_boundary,W2,0.7,L1_WorkStealing,oracle,0.5,4,0.5,append_tail,beneficial_migration_ratio,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.7,L1_WorkStealing,oracle,0.5,4,0.5,append_tail,useless_migration_ratio,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.7,L1_WorkStealing,oracle,0.5,4,0.5,append_tail,rescue_per_migration,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.7,L1_WorkStealing,oracle,0.5,4,0.5,append_tail,predicted_target_unsafe_accept_count,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.7,L1_WorkStealing,oracle,0.5,4,0.5,append_tail,harmful_actual_count,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.7,L1_WorkStealing,oracle,0.5,4,0.5,append_tail,target_induced_miss_actual,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.7,M0_IntraHostProactive,oracle,0.5,4,0.5,append_tail,P99_us,3,310.666667,330,205.226093,416.107241
w2_boundary,rescue_w2_boundary,W2,0.7,M0_IntraHostProactive,oracle,0.5,4,0.5,append_tail,P999_us,3,483.333333,486,393.713322,572.953345
w2_boundary,rescue_w2_boundary,W2,0.7,M0_IntraHostProactive,oracle,0.5,4,0.5,append_tail,slo_violation_rate,3,0.13161,0.132095,0.105649,0.157571
w2_boundary,rescue_w2_boundary,W2,0.7,M0_IntraHostProactive,oracle,0.5,4,0.5,append_tail,intra_move_rate,3,0.437236,0.437524,0.428447,0.446025
w2_boundary,rescue_w2_boundary,W2,0.7,M0_IntraHostProactive,oracle,0.5,4,0.5,append_tail,beneficial_migration_ratio,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.7,M0_IntraHostProactive,oracle,0.5,4,0.5,append_tail,useless_migration_ratio,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.7,M0_IntraHostProactive,oracle,0.5,4,0.5,append_tail,rescue_per_migration,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.7,M0_IntraHostProactive,oracle,0.5,4,0.5,append_tail,predicted_target_unsafe_accept_count,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.7,M0_IntraHostProactive,oracle,0.5,4,0.5,append_tail,harmful_actual_count,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.7,M0_IntraHostProactive,oracle,0.5,4,0.5,append_tail,target_induced_miss_actual,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.7,M1_RescueSched,oracle,0.5,4,0.5,append_tail,P99_us,3,2457,2650,1123,3790
w2_boundary,rescue_w2_boundary,W2,0.7,M1_RescueSched,oracle,0.5,4,0.5,append_tail,P999_us,3,5323,5440,4711,5936
w2_boundary,rescue_w2_boundary,W2,0.7,M1_RescueSched,oracle,0.5,4,0.5,append_tail,slo_violation_rate,3,0.107138,0.106947,0.077885,0.136392
w2_boundary,rescue_w2_boundary,W2,0.7,M1_RescueSched,oracle,0.5,4,0.5,append_tail,intra_move_rate,3,0.331124,0.331363,0.321371,0.340877
w2_boundary,rescue_w2_boundary,W2,0.7,M1_RescueSched,oracle,0.5,4,0.5,append_tail,beneficial_migration_ratio,3,0.999988,0.999995,0.999953,1.000024
w2_boundary,rescue_w2_boundary,W2,0.7,M1_RescueSched,oracle,0.5,4,0.5,append_tail,useless_migration_ratio,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.7,M1_RescueSched,oracle,0.5,4,0.5,append_tail,rescue_per_migration,3,0.999988,0.999995,0.999953,1.000024
w2_boundary,rescue_w2_boundary,W2,0.7,M1_RescueSched,oracle,0.5,4,0.5,append_tail,predicted_target_unsafe_accept_count,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.7,M1_RescueSched,oracle,0.5,4,0.5,append_tail,harmful_actual_count,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.7,M1_RescueSched,oracle,0.5,4,0.5,append_tail,target_induced_miss_actual,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.7,M1_RescueSched_NoRescuable,oracle,0.5,4,0.5,append_tail,P99_us,3,270,280,204.270589,335.729411
w2_boundary,rescue_w2_boundary,W2,0.7,M1_RescueSched_NoRescuable,oracle,0.5,4,0.5,append_tail,P999_us,3,706,774,409.082606,1003
w2_boundary,rescue_w2_boundary,W2,0.7,M1_RescueSched_NoRescuable,oracle,0.5,4,0.5,append_tail,slo_violation_rate,3,0.113706,0.114417,0.095335,0.132077
w2_boundary,rescue_w2_boundary,W2,0.7,M1_RescueSched_NoRescuable,oracle,0.5,4,0.5,append_tail,intra_move_rate,3,0.437344,0.43726,0.436021,0.438667
w2_boundary,rescue_w2_boundary,W2,0.7,M1_RescueSched_NoRescuable,oracle,0.5,4,0.5,append_tail,beneficial_migration_ratio,3,0.591984,0.590688,0.585304,0.598664
w2_boundary,rescue_w2_boundary,W2,0.7,M1_RescueSched_NoRescuable,oracle,0.5,4,0.5,append_tail,useless_migration_ratio,3,0.407974,0.409251,0.401356,0.414591
w2_boundary,rescue_w2_boundary,W2,0.7,M1_RescueSched_NoRescuable,oracle,0.5,4,0.5,append_tail,rescue_per_migration,3,0.591984,0.590688,0.585304,0.598664
w2_boundary,rescue_w2_boundary,W2,0.7,M1_RescueSched_NoRescuable,oracle,0.5,4,0.5,append_tail,predicted_target_unsafe_accept_count,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.7,M1_RescueSched_NoRescuable,oracle,0.5,4,0.5,append_tail,harmful_actual_count,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.7,M1_RescueSched_NoRescuable,oracle,0.5,4,0.5,append_tail,target_induced_miss_actual,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.7,M1_RescueSched_NoTargetSafety,oracle,0.5,4,0.5,append_tail,P99_us,3,2433,2650,930.702293,3936
w2_boundary,rescue_w2_boundary,W2,0.7,M1_RescueSched_NoTargetSafety,oracle,0.5,4,0.5,append_tail,P999_us,3,5113,5500,3363,6864
w2_boundary,rescue_w2_boundary,W2,0.7,M1_RescueSched_NoTargetSafety,oracle,0.5,4,0.5,append_tail,slo_violation_rate,3,0.107701,0.108387,0.077715,0.137688
w2_boundary,rescue_w2_boundary,W2,0.7,M1_RescueSched_NoTargetSafety,oracle,0.5,4,0.5,append_tail,intra_move_rate,3,0.33184,0.331487,0.322127,0.341554
w2_boundary,rescue_w2_boundary,W2,0.7,M1_RescueSched_NoTargetSafety,oracle,0.5,4,0.5,append_tail,beneficial_migration_ratio,3,0.99998,0.999972,0.999941,1.000019
w2_boundary,rescue_w2_boundary,W2,0.7,M1_RescueSched_NoTargetSafety,oracle,0.5,4,0.5,append_tail,useless_migration_ratio,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.7,M1_RescueSched_NoTargetSafety,oracle,0.5,4,0.5,append_tail,rescue_per_migration,3,0.99998,0.999972,0.999941,1.000019
w2_boundary,rescue_w2_boundary,W2,0.7,M1_RescueSched_NoTargetSafety,oracle,0.5,4,0.5,append_tail,predicted_target_unsafe_accept_count,3,7569,7588,7009,8130
w2_boundary,rescue_w2_boundary,W2,0.7,M1_RescueSched_NoTargetSafety,oracle,0.5,4,0.5,append_tail,harmful_actual_count,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.7,M1_RescueSched_NoTargetSafety,oracle,0.5,4,0.5,append_tail,target_induced_miss_actual,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.8,L1_WorkStealing,oracle,0.5,4,0.5,append_tail,P99_us,3,1303,1180,750.97531,1856
w2_boundary,rescue_w2_boundary,W2,0.8,L1_WorkStealing,oracle,0.5,4,0.5,append_tail,P999_us,3,2400,2330,1821,2979
w2_boundary,rescue_w2_boundary,W2,0.8,L1_WorkStealing,oracle,0.5,4,0.5,append_tail,slo_violation_rate,3,0.409349,0.412169,0.385065,0.433633
w2_boundary,rescue_w2_boundary,W2,0.8,L1_WorkStealing,oracle,0.5,4,0.5,append_tail,intra_move_rate,3,0.311623,0.310769,0.30155,0.321695
w2_boundary,rescue_w2_boundary,W2,0.8,L1_WorkStealing,oracle,0.5,4,0.5,append_tail,beneficial_migration_ratio,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.8,L1_WorkStealing,oracle,0.5,4,0.5,append_tail,useless_migration_ratio,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.8,L1_WorkStealing,oracle,0.5,4,0.5,append_tail,rescue_per_migration,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.8,L1_WorkStealing,oracle,0.5,4,0.5,append_tail,predicted_target_unsafe_accept_count,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.8,L1_WorkStealing,oracle,0.5,4,0.5,append_tail,harmful_actual_count,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.8,L1_WorkStealing,oracle,0.5,4,0.5,append_tail,target_induced_miss_actual,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.8,M0_IntraHostProactive,oracle,0.5,4,0.5,append_tail,P99_us,3,856,806,605.635894,1106
w2_boundary,rescue_w2_boundary,W2,0.8,M0_IntraHostProactive,oracle,0.5,4,0.5,append_tail,P999_us,3,1260,1210,1023,1497
w2_boundary,rescue_w2_boundary,W2,0.8,M0_IntraHostProactive,oracle,0.5,4,0.5,append_tail,slo_violation_rate,3,0.375755,0.379459,0.345436,0.406074
w2_boundary,rescue_w2_boundary,W2,0.8,M0_IntraHostProactive,oracle,0.5,4,0.5,append_tail,intra_move_rate,3,0.540245,0.538849,0.533793,0.546698
w2_boundary,rescue_w2_boundary,W2,0.8,M0_IntraHostProactive,oracle,0.5,4,0.5,append_tail,beneficial_migration_ratio,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.8,M0_IntraHostProactive,oracle,0.5,4,0.5,append_tail,useless_migration_ratio,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.8,M0_IntraHostProactive,oracle,0.5,4,0.5,append_tail,rescue_per_migration,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.8,M0_IntraHostProactive,oracle,0.5,4,0.5,append_tail,predicted_target_unsafe_accept_count,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.8,M0_IntraHostProactive,oracle,0.5,4,0.5,append_tail,harmful_actual_count,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.8,M0_IntraHostProactive,oracle,0.5,4,0.5,append_tail,target_induced_miss_actual,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.8,M1_RescueSched,oracle,0.5,4,0.5,append_tail,P99_us,3,8087,7320,3943,12230
w2_boundary,rescue_w2_boundary,W2,0.8,M1_RescueSched,oracle,0.5,4,0.5,append_tail,P999_us,3,10000,10000,10000,10000
w2_boundary,rescue_w2_boundary,W2,0.8,M1_RescueSched,oracle,0.5,4,0.5,append_tail,slo_violation_rate,3,0.371498,0.38208,0.316918,0.426077
w2_boundary,rescue_w2_boundary,W2,0.8,M1_RescueSched,oracle,0.5,4,0.5,append_tail,intra_move_rate,3,0.261133,0.257312,0.235761,0.286506
w2_boundary,rescue_w2_boundary,W2,0.8,M1_RescueSched,oracle,0.5,4,0.5,append_tail,beneficial_migration_ratio,3,0.999985,0.999984,0.999964,1.000006
w2_boundary,rescue_w2_boundary,W2,0.8,M1_RescueSched,oracle,0.5,4,0.5,append_tail,useless_migration_ratio,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.8,M1_RescueSched,oracle,0.5,4,0.5,append_tail,rescue_per_migration,3,0.999985,0.999984,0.999964,1.000006
w2_boundary,rescue_w2_boundary,W2,0.8,M1_RescueSched,oracle,0.5,4,0.5,append_tail,predicted_target_unsafe_accept_count,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.8,M1_RescueSched,oracle,0.5,4,0.5,append_tail,harmful_actual_count,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.8,M1_RescueSched,oracle,0.5,4,0.5,append_tail,target_induced_miss_actual,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.8,M1_RescueSched_NoRescuable,oracle,0.5,4,0.5,append_tail,P99_us,3,1019,956,575.330034,1462
w2_boundary,rescue_w2_boundary,W2,0.8,M1_RescueSched_NoRescuable,oracle,0.5,4,0.5,append_tail,P999_us,3,2223,2110,1647,2799
w2_boundary,rescue_w2_boundary,W2,0.8,M1_RescueSched_NoRescuable,oracle,0.5,4,0.5,append_tail,slo_violation_rate,3,0.318834,0.32039,0.293492,0.344177
w2_boundary,rescue_w2_boundary,W2,0.8,M1_RescueSched_NoRescuable,oracle,0.5,4,0.5,append_tail,intra_move_rate,3,0.420374,0.422226,0.409144,0.431605
w2_boundary,rescue_w2_boundary,W2,0.8,M1_RescueSched_NoRescuable,oracle,0.5,4,0.5,append_tail,beneficial_migration_ratio,3,0.534954,0.533312,0.518396,0.551513
w2_boundary,rescue_w2_boundary,W2,0.8,M1_RescueSched_NoRescuable,oracle,0.5,4,0.5,append_tail,useless_migration_ratio,3,0.465024,0.466651,0.448478,0.48157
w2_boundary,rescue_w2_boundary,W2,0.8,M1_RescueSched_NoRescuable,oracle,0.5,4,0.5,append_tail,rescue_per_migration,3,0.534954,0.533312,0.518396,0.551513
w2_boundary,rescue_w2_boundary,W2,0.8,M1_RescueSched_NoRescuable,oracle,0.5,4,0.5,append_tail,predicted_target_unsafe_accept_count,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.8,M1_RescueSched_NoRescuable,oracle,0.5,4,0.5,append_tail,harmful_actual_count,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.8,M1_RescueSched_NoRescuable,oracle,0.5,4,0.5,append_tail,target_induced_miss_actual,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.8,M1_RescueSched_NoTargetSafety,oracle,0.5,4,0.5,append_tail,P99_us,3,7843,6830,3353,12333
w2_boundary,rescue_w2_boundary,W2,0.8,M1_RescueSched_NoTargetSafety,oracle,0.5,4,0.5,append_tail,P999_us,3,10000,10000,10000,10000
w2_boundary,rescue_w2_boundary,W2,0.8,M1_RescueSched_NoTargetSafety,oracle,0.5,4,0.5,append_tail,slo_violation_rate,3,0.371284,0.376874,0.313399,0.429169
w2_boundary,rescue_w2_boundary,W2,0.8,M1_RescueSched_NoTargetSafety,oracle,0.5,4,0.5,append_tail,intra_move_rate,3,0.265517,0.264242,0.237419,0.293615
w2_boundary,rescue_w2_boundary,W2,0.8,M1_RescueSched_NoTargetSafety,oracle,0.5,4,0.5,append_tail,beneficial_migration_ratio,3,0.999983,0.999979,0.999951,1.000015
w2_boundary,rescue_w2_boundary,W2,0.8,M1_RescueSched_NoTargetSafety,oracle,0.5,4,0.5,append_tail,useless_migration_ratio,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.8,M1_RescueSched_NoTargetSafety,oracle,0.5,4,0.5,append_tail,rescue_per_migration,3,0.999983,0.999979,0.999951,1.000015
w2_boundary,rescue_w2_boundary,W2,0.8,M1_RescueSched_NoTargetSafety,oracle,0.5,4,0.5,append_tail,predicted_target_unsafe_accept_count,3,22535,22159,20514,24557
w2_boundary,rescue_w2_boundary,W2,0.8,M1_RescueSched_NoTargetSafety,oracle,0.5,4,0.5,append_tail,harmful_actual_count,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.8,M1_RescueSched_NoTargetSafety,oracle,0.5,4,0.5,append_tail,target_induced_miss_actual,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.85,L1_WorkStealing,oracle,0.5,4,0.5,append_tail,P99_us,3,2513,2300,858.433372,4168
w2_boundary,rescue_w2_boundary,W2,0.85,L1_WorkStealing,oracle,0.5,4,0.5,append_tail,P999_us,3,4260,3810,852.650673,7667
w2_boundary,rescue_w2_boundary,W2,0.85,L1_WorkStealing,oracle,0.5,4,0.5,append_tail,slo_violation_rate,3,0.634746,0.626648,0.591663,0.67783
w2_boundary,rescue_w2_boundary,W2,0.85,L1_WorkStealing,oracle,0.5,4,0.5,append_tail,intra_move_rate,3,0.199262,0.203458,0.17826,0.220264
w2_boundary,rescue_w2_boundary,W2,0.85,L1_WorkStealing,oracle,0.5,4,0.5,append_tail,beneficial_migration_ratio,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.85,L1_WorkStealing,oracle,0.5,4,0.5,append_tail,useless_migration_ratio,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.85,L1_WorkStealing,oracle,0.5,4,0.5,append_tail,rescue_per_migration,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.85,L1_WorkStealing,oracle,0.5,4,0.5,append_tail,predicted_target_unsafe_accept_count,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.85,L1_WorkStealing,oracle,0.5,4,0.5,append_tail,harmful_actual_count,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.85,L1_WorkStealing,oracle,0.5,4,0.5,append_tail,target_induced_miss_actual,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.85,M0_IntraHostProactive,oracle,0.5,4,0.5,append_tail,P99_us,3,1547,1370,377.619005,2716
w2_boundary,rescue_w2_boundary,W2,0.85,M0_IntraHostProactive,oracle,0.5,4,0.5,append_tail,P999_us,3,3317,3710,26.035901,6607
w2_boundary,rescue_w2_boundary,W2,0.85,M0_IntraHostProactive,oracle,0.5,4,0.5,append_tail,slo_violation_rate,3,0.6441,0.63511,0.595736,0.692464
w2_boundary,rescue_w2_boundary,W2,0.85,M0_IntraHostProactive,oracle,0.5,4,0.5,append_tail,intra_move_rate,3,0.586471,0.587538,0.55884,0.614102
w2_boundary,rescue_w2_boundary,W2,0.85,M0_IntraHostProactive,oracle,0.5,4,0.5,append_tail,beneficial_migration_ratio,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.85,M0_IntraHostProactive,oracle,0.5,4,0.5,append_tail,useless_migration_ratio,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.85,M0_IntraHostProactive,oracle,0.5,4,0.5,append_tail,rescue_per_migration,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.85,M0_IntraHostProactive,oracle,0.5,4,0.5,append_tail,predicted_target_unsafe_accept_count,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.85,M0_IntraHostProactive,oracle,0.5,4,0.5,append_tail,harmful_actual_count,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.85,M0_IntraHostProactive,oracle,0.5,4,0.5,append_tail,target_induced_miss_actual,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.85,M1_RescueSched,oracle,0.5,4,0.5,append_tail,P99_us,3,10000,10000,10000,10000
w2_boundary,rescue_w2_boundary,W2,0.85,M1_RescueSched,oracle,0.5,4,0.5,append_tail,P999_us,3,10000,10000,10000,10000
w2_boundary,rescue_w2_boundary,W2,0.85,M1_RescueSched,oracle,0.5,4,0.5,append_tail,slo_violation_rate,3,0.699225,0.687816,0.581633,0.816817
w2_boundary,rescue_w2_boundary,W2,0.85,M1_RescueSched,oracle,0.5,4,0.5,append_tail,intra_move_rate,3,0.124727,0.129427,0.071181,0.178273
w2_boundary,rescue_w2_boundary,W2,0.85,M1_RescueSched,oracle,0.5,4,0.5,append_tail,beneficial_migration_ratio,3,0.999988,0.999984,0.999963,1.000014
w2_boundary,rescue_w2_boundary,W2,0.85,M1_RescueSched,oracle,0.5,4,0.5,append_tail,useless_migration_ratio,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.85,M1_RescueSched,oracle,0.5,4,0.5,append_tail,rescue_per_migration,3,0.999988,0.999984,0.999963,1.000014
w2_boundary,rescue_w2_boundary,W2,0.85,M1_RescueSched,oracle,0.5,4,0.5,append_tail,predicted_target_unsafe_accept_count,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.85,M1_RescueSched,oracle,0.5,4,0.5,append_tail,harmful_actual_count,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.85,M1_RescueSched,oracle,0.5,4,0.5,append_tail,target_induced_miss_actual,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.85,M1_RescueSched_NoRescuable,oracle,0.5,4,0.5,append_tail,P99_us,3,2340,2180,688.896043,3991
w2_boundary,rescue_w2_boundary,W2,0.85,M1_RescueSched_NoRescuable,oracle,0.5,4,0.5,append_tail,P999_us,3,4113,3690,793.572009,7433
w2_boundary,rescue_w2_boundary,W2,0.85,M1_RescueSched_NoRescuable,oracle,0.5,4,0.5,append_tail,slo_violation_rate,3,0.552475,0.542989,0.503637,0.601314
w2_boundary,rescue_w2_boundary,W2,0.85,M1_RescueSched_NoRescuable,oracle,0.5,4,0.5,append_tail,intra_move_rate,3,0.333712,0.33731,0.311594,0.355829
w2_boundary,rescue_w2_boundary,W2,0.85,M1_RescueSched_NoRescuable,oracle,0.5,4,0.5,append_tail,beneficial_migration_ratio,3,0.457388,0.461836,0.438185,0.476591
w2_boundary,rescue_w2_boundary,W2,0.85,M1_RescueSched_NoRescuable,oracle,0.5,4,0.5,append_tail,useless_migration_ratio,3,0.542589,0.538149,0.523404,0.561774
w2_boundary,rescue_w2_boundary,W2,0.85,M1_RescueSched_NoRescuable,oracle,0.5,4,0.5,append_tail,rescue_per_migration,3,0.457388,0.461836,0.438185,0.476591
