profile,dimension,value,workload,rho,baseline,paired_seeds,mean_slo_reduction,ci95_low,ci95_high,relative_slo_reduction,p99_rescue_over_baseline,p999_rescue_over_baseline,rescue_work_rate_median,baseline_work_rate_median,relative_work_reduction,descriptive_only
ewma-0.20,ewma-alpha,0.20,W3,0.9,L1_WorkStealingPolling,5,0.015920000000000004,0.009040000000000001,0.022560000000000004,0.148785046728972,1.3518518518518519,1.205607476635514,0.23326677682915634,0.623959694823551,0.6261508896097501,1
ewma-0.20,ewma-alpha,0.20,W3,0.9,M0_AltoThreshold,5,0.016960000000000006,0.01064,0.025800000000000014,0.15697889670492415,1.0330188679245282,1.0,0.23326677682915634,0.25039970819781754,0.06842232961040862,1
handoff-0,handoff-us,0,W2,0.85,L1_WorkStealingPolling,5,0.05144,0.023200000000000002,0.08236,0.23574702108157652,1.2389937106918238,1.2572815533980584,0.2648429268292683,0.6998204140013509,0.6215558712913495,1
handoff-0,handoff-us,0,W2,0.85,M0_AltoThreshold,5,0.06676,0.013199999999999996,0.12252,0.2858855772524837,1.0102564102564102,1.2634146341463415,0.2648429268292683,0.28305560975609756,0.06434312657686847,1
handoff-0,handoff-us,0,W3,0.7,L1_WorkStealingPolling,5,-0.0118,-0.013519999999999999,-0.01012,-1.6666666666666665,1.2960526315789473,1.171875,0.1466609927353415,0.6638751185776799,0.7790834621885581,1
handoff-0,handoff-us,0,W3,0.7,M0_AltoThreshold,5,0.0026000000000000007,0.0018400000000000014,0.003479999999999999,0.12104283054003728,1.0,1.0,0.1466609927353415,0.1448303899814584,-0.012639631462136203,1
handoff-0,handoff-us,0,W3,0.85,L1_WorkStealingPolling,5,0.001599999999999998,-0.00556,0.008759999999999995,0.03795066413662235,1.4,1.2125,0.2012614365178273,0.6918409200261872,0.7090928988267864,1
handoff-0,handoff-us,0,W3,0.85,M0_AltoThreshold,5,0.005240000000000001,0.0014399999999999997,0.009040000000000003,0.11441048034934499,1.028436018957346,1.0183727034120735,0.2012614365178273,0.21056412374919672,0.044179830190112845,1
handoff-0,handoff-us,0,W3,0.9,L1_WorkStealingPolling,5,0.00584,-0.0010799999999999976,0.013959999999999998,0.06038047973531844,1.382716049382716,1.213166144200627,0.2247184736375042,0.635827836712362,0.646573395088452,1
handoff-0,handoff-us,0,W3,0.9,M0_AltoThreshold,5,0.01816,0.005559999999999994,0.0308,0.1665443873807777,1.041860465116279,1.0,0.2247184736375042,0.24561080883917447,0.08506276780086885,1
handoff-2,handoff-us,2,W2,0.85,L1_WorkStealingPolling,5,0.08292,0.04136000000000001,0.12728,0.3319987187700192,1.0824175824175823,1.163716814159292,0.25333876853792997,0.7065720205663417,0.6414537213986052,1
handoff-2,handoff-us,2,W2,0.85,M0_AltoThreshold,5,0.07039999999999999,0.011600000000000001,0.12984,0.2967459113134378,1.0102564102564102,1.2705314009661837,0.25333876853792997,0.2904913170731707,0.12789555608604486,1
handoff-2,handoff-us,2,W3,0.7,L1_WorkStealingPolling,5,-0.012920000000000001,-0.0146,-0.01132,-1.2519379844961243,1.2857142857142858,1.173913043478261,0.14653332928052526,0.6752613677330366,0.7829976120617388,1
handoff-2,handoff-us,2,W3,0.7,M0_AltoThreshold,5,0.002799999999999999,0.0016400000000000004,0.003559999999999998,0.10752688172043007,1.0050761421319796,1.008,0.14653332928052526,0.14668530958387793,0.001036097641841649,1
handoff-2,handoff-us,2,W3,0.85,L1_WorkStealingPolling,5,0.020680000000000004,0.011000000000000003,0.031040000000000005,0.30110658124635997,1.31875,1.1938461538461538,0.204358795100155,0.6740326453691602,0.6968117249154453,1
handoff-2,handoff-us,2,W3,0.85,M0_AltoThreshold,5,0.007040000000000003,0.002760000000000004,0.01364,0.12790697674418608,1.0095693779904307,1.0025839793281655,0.204358795100155,0.21107100519772637,0.03180072076353413,1
handoff-2,handoff-us,2,W3,0.9,L1_WorkStealingPolling,5,0.04856,0.04008,0.05704,0.32270069112174377,1.3353658536585367,1.162162162162162,0.22238287585299427,0.5688303595853977,0.6090523789639463,1
handoff-2,handoff-us,2,W3,0.9,M0_AltoThreshold,5,0.020119999999999992,0.012199999999999997,0.02851999999999999,0.164863979023271,1.0092165898617511,1.0,0.22238287585299427,0.24080671145019605,0.07650881275795429,1
handoff-5,handoff-us,5,W2,0.85,L1_WorkStealingPolling,5,0.12756,0.07192,0.19108000000000003,0.41938453445554974,0.9292452830188679,0.9355932203389831,0.25118875689106296,0.6823344332744993,0.6318685608674081,1
handoff-5,handoff-us,5,W2,0.85,M0_AltoThreshold,5,0.06792,0.012120000000000002,0.12371999999999998,0.27776868967773594,1.0154639175257731,1.3333333333333333,0.25118875689106296,0.2783851707317073,0.09769347185110955,1
handoff-5,handoff-us,5,W3,0.7,L1_WorkStealingPolling,5,-0.01128,-0.01396,-0.0086,-0.6103896103896104,1.2903225806451613,1.1630769230769231,0.14823018936745797,0.6967146820483079,0.7872440567325663,1
handoff-5,handoff-us,5,W3,0.7,M0_AltoThreshold,5,0.0031999999999999993,0.001319999999999999,0.0050799999999999994,0.09708737864077667,1.0101010101010102,1.008,0.14823018936745797,0.14790647132131676,-0.002188667224965135,1
handoff-5,handoff-us,5,W3,0.85,L1_WorkStealingPolling,5,0.05476,0.04236000000000001,0.07008,0.46643952299829644,1.2899408284023668,1.1723076923076923,0.20407535183440226,0.606199276573756,0.6633526965128727,1
handoff-5,handoff-us,5,W3,0.85,M0_AltoThreshold,5,0.008039999999999999,0.005,0.011079999999999996,0.11375212224108658,1.0480769230769231,1.0,0.20407535183440226,0.20829508495698956,0.020258438279802116,1
handoff-5,handoff-us,5,W3,0.9,L1_WorkStealingPolling,5,0.10072,0.08027999999999999,0.12116,0.45831816527120495,1.2717391304347827,1.0078534031413613,0.2235204565623183,0.4566149427034256,0.5104837015649392,1
